#Coordinate, 61.46667_2.16667
YY,MM,DD,HH,Min,CD317,CS317
1984,7,18,18,00,165.5,10.1
1984,7,18,18,10,165.5,9.5
1984,7,18,18,20,168.3,8.6
1984,7,18,18,30,171.4,9.2
1984,7,18,18,40,157.8,8.9
1984,7,18,18,50,159.5,8.6
1984,7,18,19,00,165.5,8.6
1984,7,18,19,10,163.7,9.8
1984,7,18,19,20,172.1,8.2
1984,7,18,19,30,171.4,8.9
1984,7,18,19,40,172.1,8.6
1984,7,18,19,50,172.1,7.3
1984,7,18,20,00,171.4,7.6
1984,7,18,20,10,172.1,7.6
1984,7,18,20,20,169,7
1984,7,18,20,30,167.2,7
1984,7,18,20,40,172.9,6.7
1984,7,18,20,50,168.6,6.4
1984,7,18,21,00,164.5,7
1984,7,18,21,10,166.2,7
1984,7,18,21,20,170.1,7.9
1984,7,18,21,30,169.7,8.6
1984,7,18,21,40,165.1,9.2
1984,7,18,21,50,160.2,9.5
1984,7,18,22,00,159.9,9.8
1984,7,18,22,10,162,10.7
1984,7,18,22,20,159.9,11.1
1984,7,18,22,30,156.8,11.1
1984,7,18,22,40,158.5,12
1984,7,18,22,50,159.2,12.6
1984,7,18,23,00,154.7,12
1984,7,18,23,10,150.5,11.7
1984,7,18,23,20,151.1,11.7
1984,7,18,23,30,157.8,12.6
1984,7,18,23,40,153.9,12.9
1984,7,18,23,50,154.6,13.2
1984,7,19,0,00,163.1,12.6
1984,7,19,0,10,157.1,13.2
1984,7,19,0,20,164.5,13.9
1984,7,19,0,30,181.5,12.9
1984,7,19,0,40,163.8,12.9
1984,7,19,0,50,164.8,14.2
1984,7,19,1,00,159.9,14.2
1984,7,19,1,10,169.7,12.6
1984,7,19,1,20,178.7,12.6
1984,7,19,1,30,179.4,13.2
1984,7,19,1,40,178.1,13.2
1984,7,19,1,50,172.1,13.2
1984,7,19,2,00,172.1,13.2
1984,7,19,2,10,171.4,13.6
1984,7,19,2,20,172.8,13.9
1984,7,19,2,30,174.6,13.9
1984,7,19,2,40,174.9,12.9
1984,7,19,2,50,175.6,13.6
1984,7,19,3,00,177.7,13.2
1984,7,19,3,10,179.8,12.3
1984,7,19,3,20,178.8,12
1984,7,19,3,30,182.5,11.1
1984,7,19,3,40,190.6,10.4
1984,7,19,3,50,202.5,10.4
1984,7,19,4,00,211.5,7.9
1984,7,19,4,10,213.9,6.4
1984,7,19,4,20,225.8,7
1984,7,19,4,30,238.8,3.9
1984,7,19,4,40,289.2,1
1984,7,19,4,50,190.6,1.3
1984,7,19,5,00,214.8,1.7
1984,7,19,5,10,180.5,1
1984,7,19,5,20,170,1.1
1984,7,19,5,30,194.2,1
1984,7,19,5,40,233.5,1
1984,7,19,5,50,274.7,1
1984,7,19,6,00,288.1,1
1984,7,19,6,10,319.4,1
1984,7,19,6,20,343.5,1
1984,7,19,6,30,5.2,1
1984,7,19,6,40,14.7,1.1
1984,7,19,6,50,24.7,2.3
1984,7,19,7,00,26.2,4.2
1984,7,19,7,10,32.5,4.2
1984,7,19,7,20,31.4,4.2
1984,7,19,7,30,38.4,4.5
1984,7,19,7,40,38.1,4.8
1984,7,19,7,50,32.5,5.7
1984,7,19,8,00,40.5,5.7
1984,7,19,8,10,47.1,6
1984,7,19,8,20,40.5,7
1984,7,19,8,30,34.9,7.3
1984,7,19,8,40,34.2,7.3
1984,7,19,8,50,32.5,6
1984,7,19,9,00,37.3,6.4
1984,7,19,9,10,46.5,6.7
1984,7,19,9,20,45.4,8.6
1984,7,19,9,30,40.5,8.2
1984,7,19,9,40,50.3,7.9
1984,7,19,9,50,53.1,8.6
1984,7,19,10,00,48.6,9.2
1984,7,19,10,10,43.3,10.4
1984,7,19,10,20,50.6,10.1
1984,7,19,10,30,51.4,10.1
1984,7,19,10,40,55.5,10.4
1984,7,19,10,50,58.3,10.7
1984,7,19,11,00,58,10.1
1984,7,19,11,10,70.5,9.5
1984,7,19,11,20,80.3,10.4
1984,7,19,11,30,84.5,11.4
1984,7,19,11,40,82.4,11.1
1984,7,19,11,50,85.9,10.1
1984,7,19,12,00,91.8,8.5
1984,7,19,12,10,98.1,7.6
1984,7,19,12,20,101.9,7.3
1984,7,19,12,30,108.2,8.2
1984,7,19,12,40,97.4,8.2
1984,7,19,12,50,102.3,7.9
1984,7,19,13,00,106.4,8.2
1984,7,19,13,10,107.2,8.2
1984,7,19,13,20,104,8.2
1984,7,19,13,30,99.5,7.9
1984,7,19,13,40,101.6,8.2
1984,7,19,13,50,105.8,8.2
1984,7,19,14,00,112.4,8.6
1984,7,19,14,10,119.7,7.9
1984,7,19,14,20,122.9,7.6
1984,7,19,14,30,116.2,7.3
1984,7,19,14,40,112.7,6
1984,7,19,14,50,100.1,5.1
1984,7,19,15,00,96.3,5.1
1984,7,19,15,10,108.9,4.8
1984,7,19,15,20,116.9,5.7
1984,7,19,15,30,126.4,5.7
1984,7,19,15,40,137.3,5.4
1984,7,19,15,50,142.1,5.7
1984,7,19,16,00,137.6,6
1984,7,19,16,10,138.2,6.4
1984,7,19,16,20,137.6,6
1984,7,19,16,30,136.5,6
1984,7,19,16,40,137.9,6.4
1984,7,19,16,50,137.6,6.4
1984,7,19,17,00,141,5.4
1984,7,19,17,10,149.4,5.1
1984,7,19,17,20,149.8,5.4
1984,7,19,17,30,149.1,6.4
1984,7,19,17,40,144.9,6
1984,7,19,17,50,157.5,5.4
1984,7,19,18,00,155,5.4
1984,7,19,18,10,147.7,5.4
1984,7,19,18,20,157.8,5.7
1984,7,19,18,30,157.5,6
1984,7,19,18,40,155.7,4.8
1984,7,19,18,50,161.3,4.5
1984,7,19,19,00,149.4,4.5
1984,7,19,19,10,157.5,3.2
1984,7,19,19,20,157.9,3.9
1984,7,19,19,30,150.5,4.5
1984,7,19,19,40,163.1,3.2
1984,7,19,19,50,168,3.2
1984,7,19,20,00,166.6,3.6
1984,7,19,20,10,156.5,4.8
1984,7,19,20,20,155.7,5.7
1984,7,19,20,30,155.3,4.8
1984,7,19,20,40,152.2,3.9
1984,7,19,20,50,161.3,3.6
1984,7,19,21,00,174.5,3.2
1984,7,19,21,10,187.8,3.5
1984,7,19,21,20,180.2,2
1984,7,19,21,30,156.2,1
1984,7,19,21,40,136.8,1.1
1984,7,19,21,50,132,1
1984,7,19,22,00,158.5,1.1
1984,7,19,22,10,153.9,1
1984,7,19,22,20,176.3,1
1984,7,19,22,30,165.1,1.1
1984,7,19,22,40,144.2,1.1
1984,7,19,22,50,138.7,1
1984,7,19,23,00,136.8,1.1
1984,7,19,23,10,126.4,1
1984,7,19,23,20,126.7,2.9
1984,7,19,23,30,129.8,2.9
1984,7,19,23,40,146.2,2.9
1984,7,19,23,50,151.5,3.5
1984,7,20,0,00,149.4,4.5
1984,7,20,0,10,144.9,5.1
1984,7,20,0,20,139.3,5.7
1984,7,20,0,30,130.2,6
1984,7,20,0,40,131.3,6.4
1984,7,20,0,50,135.1,6.7
1984,7,20,1,00,138.6,6.7
1984,7,20,1,10,142.1,6.7
1984,7,20,1,20,138.9,7.3
1984,7,20,1,30,138.6,8.5
1984,7,20,1,40,136.1,8.9
1984,7,20,1,50,135.8,8.6
1984,7,20,2,00,137.9,8.9
1984,7,20,2,10,139,8.6
1984,7,20,2,20,139.3,8.2
1984,7,20,2,30,140.4,7.9
1984,7,20,2,40,140,7.6
1984,7,20,2,50,143.1,7.3
1984,7,20,3,00,148,7
1984,7,20,3,10,142.8,6.7
1984,7,20,3,20,143.9,6.7
1984,7,20,3,30,148,6.7
1984,7,20,3,40,151.2,6
1984,7,20,3,50,149.4,5.4
1984,7,20,4,00,147.7,4.5
1984,7,20,4,10,157.5,3.9
1984,7,20,4,20,157.9,1
1984,7,20,4,30,159.7,1.1
1984,7,20,4,40,174.6,2
1984,7,20,4,50,170,3.5
1984,7,20,5,00,157.4,2
1984,7,20,5,10,129.8,1
1984,7,20,5,20,129.2,1.4
1984,7,20,5,30,130.2,4.2
1984,7,20,5,40,127.4,4.8
1984,7,20,5,50,124.6,5.1
1984,7,20,6,00,124.2,5.4
1984,7,20,6,10,124.3,5.1
1984,7,20,6,20,116.9,5.1
1984,7,20,6,30,118,5.1
1984,7,20,6,40,128.4,3.9
1984,7,20,6,50,123.9,4.5
1984,7,20,7,00,115.2,5.4
1984,7,20,7,10,106.8,5.4
1984,7,20,7,20,116.9,5.7
1984,7,20,7,30,113.8,5.4
1984,7,20,7,40,119,4.8
1984,7,20,7,50,131.9,5.4
1984,7,20,8,00,149.4,5.1
1984,7,20,8,10,144.2,3.9
1984,7,20,8,20,158.8,2.9
1984,7,20,8,30,143.8,4.2
1984,7,20,8,40,134,3.9
1984,7,20,8,50,137.2,3.5
1984,7,20,9,00,143.1,3.2
1984,7,20,9,10,130.2,4.8
1984,7,20,9,20,89.8,3.6
1984,7,20,9,30,86.7,3.9
1984,7,20,9,40,107.2,4.2
1984,7,20,9,50,120.1,2.3
1984,7,20,10,00,100.5,1
1984,7,20,10,10,89.2,2.3
1984,7,20,10,20,76.6,4.5
1984,7,20,10,30,60.5,5.1
1984,7,20,10,40,72.6,5.7
1984,7,20,10,50,70.6,6
1984,7,20,11,00,64.9,6.4
1984,7,20,11,10,68.8,5.7
1984,7,20,11,20,65.3,5.4
1984,7,20,11,30,53.8,5.7
1984,7,20,11,40,51.7,5.7
1984,7,20,11,50,65.6,6.4
1984,7,20,12,00,70.6,8.2
1984,7,20,12,10,71.6,8.2
1984,7,20,12,20,67.1,7.9
1984,7,20,12,30,62.6,7.9
1984,7,20,12,40,67.4,7.3
1984,7,20,12,50,71.6,6.7
1984,7,20,13,00,81.4,6.7
1984,7,20,13,10,82.8,6.4
1984,7,20,13,20,79,6
1984,7,20,13,30,88.8,5.7
1984,7,20,13,40,98.4,5.7
1984,7,20,13,50,112.7,6.7
1984,7,20,14,00,117,7.6
1984,7,20,14,10,107.2,7
1984,7,20,14,20,100.8,6
1984,7,20,14,30,117.6,6
1984,7,20,14,40,123.2,6.7
1984,7,20,14,50,132.6,7.3
1984,7,20,15,00,139.3,7
1984,7,20,15,10,136.9,6.4
1984,7,20,15,20,138.6,7.3
1984,7,20,15,30,136.2,7.6
1984,7,20,15,40,140.3,8.2
1984,7,20,15,50,141.4,9.2
1984,7,20,16,00,145.2,10.1
1984,7,20,16,10,150.1,9.5
1984,7,20,16,20,152.9,9.5
1984,7,20,16,30,152.6,9.5
1984,7,20,16,40,153.6,8.9
1984,7,20,16,50,159.9,8.9
1984,7,20,17,00,162,8.9
1984,7,20,17,10,164.8,8.9
1984,7,20,17,20,166.5,9.2
1984,7,20,17,30,169.3,9.5
1984,7,20,17,40,167.2,7.9
1984,7,20,17,50,174.6,7.9
1984,7,20,18,00,183.6,7.9
1984,7,20,18,10,187.4,8.6
1984,7,20,18,20,179.8,8.2
1984,7,20,18,30,187.4,8.6
1984,7,20,18,40,196.8,8.6
1984,7,20,18,50,196.5,7
1984,7,20,19,00,196.5,7.3
1984,7,20,19,10,186.4,6.7
1984,7,20,19,20,182.2,6.4
1984,7,20,19,30,186.7,6
1984,7,20,19,40,191.6,6.4
1984,7,20,19,50,194.4,7.3
1984,7,20,20,00,202.4,7.9
1984,7,20,20,10,210.1,7
1984,7,20,20,20,214.3,6.7
1984,7,20,20,30,214.3,5.4
1984,7,20,20,40,211.5,4.8
1984,7,20,20,50,203.5,5.1
1984,7,20,21,00,211.2,4.8
1984,7,20,21,10,198.9,4.2
1984,7,20,21,20,186.4,4.2
1984,7,20,21,30,192,2.9
1984,7,20,21,40,189,1.7
1984,7,20,21,50,187,3.9
1984,7,20,22,00,182.5,3.5
1984,7,20,22,10,187.8,3.5
1984,7,20,22,20,180.8,4.8
1984,7,20,22,30,173.1,6.4
1984,7,20,22,40,174.6,6.7
1984,7,20,22,50,166.9,5.7
1984,7,20,23,00,167.3,5.1
1984,7,20,23,10,171.5,5.1
1984,7,20,23,20,166.6,5.7
1984,7,20,23,30,164.1,5.4
1984,7,20,23,40,161.3,5.7
1984,7,20,23,50,162.3,5.7
1984,7,21,0,00,155.7,6
1984,7,21,0,10,151.5,7
1984,7,21,0,20,154.3,7.9
1984,7,21,0,30,156,8.2
1984,7,21,0,40,155,8.6
1984,7,21,0,50,155.4,9.5
1984,7,21,1,00,148.4,9.8
1984,7,21,1,10,145.6,9.5
1984,7,21,1,20,147.6,9.2
1984,7,21,1,30,144.5,9.8
1984,7,21,1,40,140.7,10.1
1984,7,21,1,50,136.1,10.7
1984,7,21,2,00,134.1,11.4
1984,7,21,2,10,138.2,11.7
1984,7,21,2,20,140.7,12
1984,7,21,2,30,138.6,11.7
1984,7,21,2,40,136.1,11.7
1984,7,21,2,50,137.2,11.7
1984,7,21,3,00,143.1,12.3
1984,7,21,3,10,141.4,12.6
1984,7,21,3,20,141.4,13.2
1984,7,21,3,30,142.8,12.6
1984,7,21,3,40,141.8,12.6
1984,7,21,3,50,144.5,11.4
1984,7,21,4,00,145.6,11.1
1984,7,21,4,10,141.1,11.1
1984,7,21,4,20,140,11.7
1984,7,21,4,30,143.8,11.7
1984,7,21,4,40,141.4,11.7
1984,7,21,4,50,140,11.7
1984,7,21,5,00,141.4,12.3
1984,7,21,5,10,145.3,12.6
1984,7,21,5,20,147,12.3
1984,7,21,5,30,148.7,12.3
1984,7,21,5,40,148.4,12.6
1984,7,21,5,50,152.2,12
1984,7,21,6,00,152.2,12.3
1984,7,21,6,10,152.2,12
1984,7,21,6,20,152.2,11.1
1984,7,21,6,30,151.5,10.7
1984,7,21,6,40,151.9,10.7
1984,7,21,6,50,155.4,11.1
1984,7,21,7,00,158.1,11.7
1984,7,21,7,10,161.3,12.3
1984,7,21,7,20,164.8,12.3
1984,7,21,7,30,165.1,11.7
1984,7,21,7,40,168.3,11.1
1984,7,21,7,50,169,10.1
1984,7,21,8,00,166.5,10.1
1984,7,21,8,10,169.7,9.8
1984,7,21,8,20,170.7,9.2
1984,7,21,8,30,174.6,8.6
1984,7,21,8,40,176.3,8.2
1984,7,21,8,50,179.5,7.3
1984,7,21,9,00,172.5,7.3
1984,7,21,9,10,166.5,7.6
1984,7,21,9,20,166.9,7.3
1984,7,21,9,30,164.8,7
1984,7,21,9,40,166.5,7
1984,7,21,9,50,171.4,7.3
1984,7,21,10,00,167.6,5.7
1984,7,21,10,10,162.7,3.9
1984,7,21,10,20,158.2,2.9
1984,7,21,10,30,157.9,3.9
1984,7,21,10,40,156.4,4.5
1984,7,21,10,50,153.3,4.2
1984,7,21,11,00,148.4,3.5
1984,7,21,11,10,149.4,3.2
1984,7,21,11,20,144.8,2.9
1984,7,21,11,30,145.2,2.9
1984,7,21,11,40,151.1,3.9
1984,7,21,11,50,146.9,4.5
1984,7,21,12,00,142.1,3.6
1984,7,21,12,10,131.2,3.5
1984,7,21,12,20,123.2,3.9
1984,7,21,12,30,122.8,3.5
1984,7,21,12,40,128.5,4.2
1984,7,21,12,50,131.9,4.2
1984,7,21,13,00,126.7,4.8
1984,7,21,13,10,126.4,5.7
1984,7,21,13,20,121.2,6.4
1984,7,21,13,30,115.2,6.4
1984,7,21,13,40,114.5,6.7
1984,7,21,13,50,106.8,7
1984,7,21,14,00,111.7,7
1984,7,21,14,10,119,7
1984,7,21,14,20,125,7
1984,7,21,14,30,125.7,7
1984,7,21,14,40,120.1,7.3
1984,7,21,14,50,124.6,7.3
1984,7,21,15,00,123.6,7.6
1984,7,21,15,10,127.4,7.9
1984,7,21,15,20,129.5,7
1984,7,21,15,30,133,7
1984,7,21,15,40,129.8,6.4
1984,7,21,15,50,138.6,4.8
1984,7,21,16,00,131,5.4
1984,7,21,16,10,137.2,5.7
1984,7,21,16,20,143.1,6
1984,7,21,16,30,145,4.8
1984,7,21,16,40,152.2,3.5
1984,7,21,16,50,161.7,2.9
1984,7,21,17,00,167.3,1.1
1984,7,21,17,10,167.3,1.1
1984,7,21,17,20,154.4,1.7
1984,7,21,17,30,157.2,3.2
1984,7,21,17,40,167.7,2.9
1984,7,21,17,50,166.6,2.3
1984,7,21,18,00,155.6,1.4
1984,7,21,18,10,141.6,1.1
1984,7,21,18,20,139,1.1
1984,7,21,18,30,156.2,1.7
1984,7,21,18,40,166.2,1
1984,7,21,18,50,167.3,1.1
1984,7,21,19,00,174.2,1.1
1984,7,21,19,10,198.1,1
1984,7,21,19,20,185.7,1.1
1984,7,21,19,30,189.9,1.1
1984,7,21,19,40,230.1,1
1984,7,21,19,50,230.1,1
1984,7,21,20,00,65,1
1984,7,21,20,10,81.5,1
1984,7,21,20,20,81.5,1
1984,7,21,20,30,86.8,1
1984,7,21,20,40,108.6,1.1
1984,7,21,20,50,133.1,1.1
1984,7,21,21,00,122.6,1
1984,7,21,21,10,111.4,1.1
1984,7,21,21,20,121.5,1
1984,7,21,21,30,128.3,1.1
1984,7,21,21,40,116.5,1.1
1984,7,21,21,50,80.5,1
1984,7,21,22,00,81,1
1984,7,21,22,10,65,1
1984,7,21,22,20,349.5,1.1
1984,7,21,22,30,341.8,1
1984,7,21,22,40,303.8,1.1
1984,7,21,22,50,101.6,1
1984,7,21,23,00,63.9,1
1984,7,21,23,10,52.4,1.1
1984,7,21,23,20,43.8,1.1
1984,7,21,23,30,31.9,1.1
1984,7,21,23,40,25.3,1.1
1984,7,21,23,50,30.3,1
1984,7,22,0,00,37.9,1
1984,7,22,0,10,24.2,1.1
1984,7,22,0,20,24.2,1.1
1984,7,22,0,30,35.2,1
1984,7,22,0,40,48.3,1.1
1984,7,22,0,50,51.6,1.1
1984,7,22,1,00,58.6,1.3
1984,7,22,1,10,71.9,1
1984,7,22,1,20,74.2,1.3
1984,7,22,1,30,79.4,2.3
1984,7,22,1,40,84.6,2
1984,7,22,1,50,93.4,2.3
1984,7,22,2,00,103,2.6
1984,7,22,2,10,103.2,2.9
1984,7,22,2,20,105,2.6
1984,7,22,2,30,107.2,2.9
1984,7,22,2,40,120.7,2.9
1984,7,22,2,50,132.1,2.6
1984,7,22,3,00,135.7,1
1984,7,22,3,10,137.9,1
1984,7,22,3,20,137.9,1
1984,7,22,3,30,131.6,1.1
1984,7,22,3,40,129,1
1984,7,22,3,50,127.1,1
1984,7,22,4,00,128.3,1.1
1984,7,22,4,10,140.1,1.4
1984,7,22,4,20,133.1,1.1
1984,7,22,4,30,134.6,1.1
1984,7,22,4,40,140.1,1
1984,7,22,4,50,140.9,1
1984,7,22,5,00,137.2,1
1984,7,22,5,10,138.7,1
1984,7,22,5,20,139,1.1
1984,7,22,5,30,143.5,1
1984,7,22,5,40,139.4,1
1984,7,22,5,50,137.2,1
1984,7,22,6,00,145,1.1
1984,7,22,6,10,139,1.1
1984,7,22,6,20,147.3,1
1984,7,22,6,30,135.7,1
1984,7,22,6,40,137.9,1
1984,7,22,6,50,135.7,1.7
1984,7,22,7,00,132.7,2.6
1984,7,22,7,10,141.1,1.7
1984,7,22,7,20,166.2,1
1984,7,22,7,30,220.5,1
1984,7,22,7,40,227.9,1
1984,7,22,7,50,219,1
1984,7,22,8,00,216.4,1
1984,7,22,8,10,210.7,1
1984,7,22,8,20,165.7,1
1984,7,22,8,30,132.4,1.1
1984,7,22,8,40,115.3,1.1
1984,7,22,8,50,98.4,1
1984,7,22,9,00,105.9,1
1984,7,22,9,10,122.6,1
1984,7,22,9,20,113.2,1
1984,7,22,9,30,80,1.1
1984,7,22,9,40,61.1,1.1
1984,7,22,9,50,63.9,1
1984,7,22,10,00,88.4,1
1984,7,22,10,10,84.2,1.1
1984,7,22,10,20,53.5,1
1984,7,22,10,30,42.4,1.1
1984,7,22,10,40,45.2,1.4
1984,7,22,10,50,48.3,1.1
1984,7,22,11,00,53.5,1
1984,7,22,11,10,26.5,1.1
1984,7,22,11,20,22.1,1
1984,7,22,11,30,22.7,3.2
1984,7,22,11,40,18.9,4.2
1984,7,22,11,50,15.4,4.8
1984,7,22,12,00,15,4.8
1984,7,22,12,10,13,3.9
1984,7,22,12,20,9.7,2.6
1984,7,22,12,30,3.4,3.2
1984,7,22,12,40,7.7,4.5
1984,7,22,12,50,16.1,4.5
1984,7,22,13,00,24.4,4.5
1984,7,22,13,10,15.6,3.5
1984,7,22,13,20,8.3,3.9
1984,7,22,13,30,14,4.5
1984,7,22,13,40,12.2,6
1984,7,22,13,50,20.2,6.7
1984,7,22,14,00,17.8,6.4
1984,7,22,14,10,23.4,6
1984,7,22,14,20,23.4,5.7
1984,7,22,14,30,19.9,5.4
1984,7,22,14,40,23.4,5.1
1984,7,22,14,50,18.5,4.8
1984,7,22,15,00,20.6,5.1
1984,7,22,15,10,24.5,5.1
1984,7,22,15,20,28.3,4.5
1984,7,22,15,30,25.2,4.5
1984,7,22,15,40,19.8,4.8
1984,7,22,15,50,25.1,4.8
1984,7,22,16,00,27.5,4.5
1984,7,22,16,10,30.8,4.5
1984,7,22,16,20,36.3,4.5
1984,7,22,16,30,35.7,3.6
1984,7,22,16,40,33.9,3.2
1984,7,22,16,50,31,2.9
1984,7,22,17,00,22.7,3.2
1984,7,22,17,10,21.2,3.2
1984,7,22,17,20,20.3,3.5
1984,7,22,17,30,25.1,3.9
1984,7,22,17,40,30.4,3.9
1984,7,22,17,50,35.2,4.5
1984,7,22,18,00,37.3,4.8
1984,7,22,18,10,40.5,3.9
1984,7,22,18,20,35.5,3.2
1984,7,22,18,30,31.4,3.6
1984,7,22,18,40,34.2,4.2
1984,7,22,18,50,35.3,3.5
1984,7,22,19,00,40.2,3.5
1984,7,22,19,10,40.5,2.6
1984,7,22,19,20,55.6,1.7
1984,7,22,19,30,47.6,3.2
1984,7,22,19,40,44,4.2
1984,7,22,19,50,38.1,3.6
1984,7,22,20,00,48.6,3.6
1984,7,22,20,10,53.4,2
1984,7,22,20,20,59.9,1.1
1984,7,22,20,30,83.2,1.1
1984,7,22,20,40,70.7,1
1984,7,22,20,50,50.2,1
1984,7,22,21,00,47.5,1.4
1984,7,22,21,10,53.4,2
1984,7,22,21,20,51.8,1.7
1984,7,22,21,30,47.5,1.1
1984,7,22,21,40,37.9,1
1984,7,22,21,50,34.3,1.7
1984,7,22,22,00,39.8,1.7
1984,7,22,22,10,31.9,2.3
1984,7,22,22,20,38.5,2.9
1984,7,22,22,30,40.3,1.3
1984,7,22,22,40,33.8,1.1
1984,7,22,22,50,43.2,1.3
1984,7,22,23,00,61.1,1.1
1984,7,22,23,10,69,1
1984,7,22,23,20,63.9,1
1984,7,22,23,30,74,1
1984,7,22,23,40,82,1
1984,7,22,23,50,63.9,1
1984,7,23,0,00,62.7,1
1984,7,23,0,10,70.2,1
1984,7,23,0,20,94.7,1
1984,7,23,0,30,117.2,1
1984,7,23,0,40,118.4,1
1984,7,23,0,50,299.6,1
1984,7,23,1,00,357.8,1
1984,7,23,1,10,357.3,1
1984,7,23,1,20,351.5,1
1984,7,23,1,30,350.5,1
1984,7,23,1,40,356.3,1
1984,7,23,1,50,351.5,1
1984,7,23,2,00,1,1
1984,7,23,2,10,357.8,1
1984,7,23,2,20,351.8,1.3
1984,7,23,2,30,351.6,3.2
1984,7,23,2,40,355.9,2.9
1984,7,23,2,50,337.1,2.3
1984,7,23,3,00,331.9,3.5
1984,7,23,3,10,344.1,3.6
1984,7,23,3,20,342,3.2
1984,7,23,3,30,338,4.2
1984,7,23,3,40,341.4,4.2
1984,7,23,3,50,346.9,3.5
1984,7,23,4,00,359.4,3.2
1984,7,23,4,10,355.8,2.6
1984,7,23,4,20,351.6,2.3
1984,7,23,4,30,346.9,3.2
1984,7,23,4,40,351.5,4.2
1984,7,23,4,50,1.7,3.9
1984,7,23,5,00,4.6,3.5
1984,7,23,5,10,2.4,3.2
1984,7,23,5,20,2,3.5
1984,7,23,5,30,355.2,3.5
1984,7,23,5,40,355.9,4.5
1984,7,23,5,50,0.3,4.5
1984,7,23,6,00,2.8,4.2
1984,7,23,6,10,6.2,4.2
1984,7,23,6,20,9.4,4.5
1984,7,23,6,30,15.7,4.5
1984,7,23,6,40,16.4,4.8
1984,7,23,6,50,21,5.1
1984,7,23,7,00,31,4.8
1984,7,23,7,10,35.3,4.2
1984,7,23,7,20,36.3,3.9
1984,7,23,7,30,30.4,3.2
1984,7,23,7,40,30.1,2.9
1984,7,23,7,50,34.9,3.2
1984,7,23,8,00,39.1,3.2
1984,7,23,8,10,43.4,3.5
1984,7,23,8,20,43.6,3.5
1984,7,23,8,30,47.8,3.2
1984,7,23,8,40,53.1,3.2
1984,7,23,8,50,58,2.9
1984,7,23,9,00,60.1,2.6
1984,7,23,9,10,59.2,1.4
1984,7,23,9,20,67.8,1.3
1984,7,23,9,30,73.7,2
1984,7,23,9,40,76.9,2.6
1984,7,23,9,50,73.7,2.9
1984,7,23,10,00,73.1,2.3
1984,7,23,10,10,86.3,1
1984,7,23,10,20,90.5,1
1984,7,23,10,30,103.7,1
1984,7,23,10,40,127.1,1
1984,7,23,10,50,167.3,1.1
1984,7,23,11,00,325,1.1
1984,7,23,11,10,339.7,1.1
1984,7,23,11,20,345.2,1.1
1984,7,23,11,30,337.8,1
1984,7,23,11,40,333.4,1.1
1984,7,23,11,50,336.7,1
1984,7,23,12,00,335.7,1.1
1984,7,23,12,10,336.2,1.7
1984,7,23,12,20,339.2,2.3
1984,7,23,12,30,343.1,2.3
1984,7,23,12,40,341.5,2.6
1984,7,23,12,50,337.6,2.9
1984,7,23,13,00,339.6,3.2
1984,7,23,13,10,343.9,3.9
1984,7,23,13,20,343.2,4.2
1984,7,23,13,30,343.5,4.8
1984,7,23,13,40,347.3,5.1
1984,7,23,13,50,347.7,5.4
1984,7,23,14,00,351.5,5.1
1984,7,23,14,10,348,4.8
1984,7,23,14,20,348,5.1
1984,7,23,14,30,358.7,5.1
1984,7,23,14,40,359.4,5.4
1984,7,23,14,50,359.1,5.1
1984,7,23,15,00,356.3,5.4
1984,7,23,15,10,356.3,6.4
1984,7,23,15,20,357.3,7
1984,7,23,15,30,356.9,7.9
1984,7,23,15,40,6.3,8.2
1984,7,23,15,50,10.9,7.3
1984,7,23,16,00,16.1,7.3
1984,7,23,16,10,16.4,6.7
1984,7,23,16,20,14,6
1984,7,23,16,30,18.5,6
1984,7,23,16,40,16,5.7
1984,7,23,16,50,16.4,5.7
1984,7,23,17,00,16,6
1984,7,23,17,10,24.1,6
1984,7,23,17,20,30.4,6.4
1984,7,23,17,30,36.6,6
1984,7,23,17,40,46.2,6
1984,7,23,17,50,51,6
1984,7,23,18,00,48.6,5.7
1984,7,23,18,10,44.4,5.1
1984,7,23,18,20,45,4.8
1984,7,23,18,30,48.1,4.8
1984,7,23,18,40,58.7,4.5
1984,7,23,18,50,62.8,4.8
1984,7,23,19,00,66.7,5.4
1984,7,23,19,10,68.4,5.7
1984,7,23,19,20,75.5,5.1
1984,7,23,19,30,87,5.1
1984,7,23,19,40,89.5,4.8
1984,7,23,19,50,96.7,4.5
1984,7,23,20,00,104.7,4.5
1984,7,23,20,10,111.4,4.8
1984,7,23,20,20,115.2,5.1
1984,7,23,20,30,120.1,5.1
1984,7,23,20,40,128.4,5.1
1984,7,23,20,50,134.7,4.5
1984,7,23,21,00,141.8,4.5
1984,7,23,21,10,142.5,4.5
1984,7,23,21,20,144.9,5.1
1984,7,23,21,30,141.7,5.1
1984,7,23,21,40,140.3,5.4
1984,7,23,21,50,141.4,5.7
1984,7,23,22,00,142.5,5.4
1984,7,23,22,10,136.5,5.7
1984,7,23,22,20,142.5,5.4
1984,7,23,22,30,149.8,5.1
1984,7,23,22,40,150.5,4.8
1984,7,23,22,50,149.5,4.2
1984,7,23,23,00,147.7,4.2
1984,7,23,23,10,146.7,3.5
1984,7,23,23,20,149.5,2.3
1984,7,23,23,30,150.2,1.7
1984,7,23,23,40,151.9,1.7
1984,7,23,23,50,157.4,2.3
1984,7,24,0,00,168.4,2.3
1984,7,24,0,10,181.5,1
